entity_id,state,last_changed
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T10:04:13.059Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,2.0,2026-01-16T10:04:42.824Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,1.0,2026-01-16T10:09:00.374Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,2.0,2026-01-16T10:09:20.210Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,1.0,2026-01-16T10:12:58.052Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,2.0,2026-01-16T10:13:37.719Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,1.0,2026-01-16T10:13:47.616Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,2.0,2026-01-16T10:17:05.643Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,1.0,2026-01-16T10:21:52.936Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,2.0,2026-01-16T10:28:58.909Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,1.0,2026-01-16T10:31:07.622Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,2.0,2026-01-16T10:39:32.795Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,1.0,2026-01-16T10:40:22.241Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,2.0,2026-01-16T10:51:06.070Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,1.0,2026-01-16T10:53:04.865Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,2.0,2026-01-16T11:01:11.856Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T11:08:06.079Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,2.0,2026-01-16T11:12:23.755Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T11:12:53.446Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T11:13:23.130Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T11:13:52.864Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T11:14:22.664Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T11:16:01.600Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T11:18:10.373Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T11:18:49.965Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T11:18:59.750Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T11:21:28.378Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T11:22:17.906Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T11:23:17.243Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T11:23:37.089Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T11:23:46.992Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T11:23:56.954Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T11:28:34.389Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T11:29:03.943Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T11:29:23.945Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T11:30:23.391Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T11:30:33.255Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T11:31:22.659Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T11:31:52.395Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T11:33:31.392Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T11:34:30.899Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T11:34:50.720Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T11:35:30.327Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T11:36:59.489Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T11:37:48.885Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T11:38:28.590Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T11:39:08.259Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T11:39:28.045Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T11:39:57.616Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T11:40:07.574Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T11:40:57.143Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T11:43:25.715Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T11:44:15.249Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,6.0,2026-01-16T11:45:04.662Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T11:46:14.096Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T11:46:53.595Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T11:47:13.458Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T11:47:43.196Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T11:48:03.039Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,6.0,2026-01-16T11:49:22.218Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T11:49:42.048Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,6.0,2026-01-16T11:50:11.829Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T11:51:01.212Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T11:51:21.085Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T11:51:50.802Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T11:55:08.868Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T11:57:07.803Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T11:57:37.347Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T11:58:17.031Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T11:58:46.777Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T12:00:05.900Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T12:00:25.768Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T12:03:33.966Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T12:04:13.578Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T12:05:03.218Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T12:06:52.039Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T12:07:11.920Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T12:07:51.604Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T12:09:00.814Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T12:09:10.774Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T12:09:30.607Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T12:09:50.448Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T12:14:37.637Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T12:15:17.170Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T12:16:46.393Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T12:18:05.613Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T12:19:15.008Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T12:20:14.385Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T12:23:32.357Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T12:25:01.520Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T12:27:30.201Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T12:27:40.084Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T12:28:29.590Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T12:29:38.932Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T12:30:28.331Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,6.0,2026-01-16T12:32:07.522Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T12:32:17.391Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T12:32:47.046Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T12:33:16.832Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T12:33:26.730Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T12:35:55.302Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T12:36:15.122Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T12:36:25.012Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T12:36:44.697Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T12:38:04.028Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T12:38:23.934Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T12:39:43.073Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T12:40:42.506Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T12:45:59.314Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T12:46:09.276Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T12:48:37.894Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T12:48:57.737Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T12:49:27.425Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T12:49:37.312Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T12:50:46.622Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T12:50:56.535Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T12:53:25.081Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T12:54:04.744Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T12:55:33.904Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T12:56:03.657Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T12:58:12.389Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T12:59:31.609Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T13:00:31.062Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T13:00:50.845Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T13:02:59.632Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T13:03:19.432Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T13:05:57.804Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T13:06:07.701Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T13:06:17.567Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T13:07:07.227Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T13:13:23.557Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,6.0,2026-01-16T13:13:43.384Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,7.0,2026-01-16T13:14:03.036Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,8.0,2026-01-16T13:14:12.983Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,9.0,2026-01-16T13:14:22.911Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,8.0,2026-01-16T13:14:32.831Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,9.0,2026-01-16T13:14:52.646Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,10.0,2026-01-16T13:15:42.203Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,11.0,2026-01-16T13:15:52.098Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,12.0,2026-01-16T13:16:21.824Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,13.0,2026-01-16T13:17:01.419Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,12.0,2026-01-16T13:17:50.933Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,11.0,2026-01-16T13:18:20.638Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,12.0,2026-01-16T13:19:10.199Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,13.0,2026-01-16T13:19:20.099Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,14.0,2026-01-16T13:19:39.897Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,13.0,2026-01-16T13:19:59.680Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,12.0,2026-01-16T13:20:09.544Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,13.0,2026-01-16T13:20:29.425Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,14.0,2026-01-16T13:20:39.276Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,13.0,2026-01-16T13:20:49.180Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,14.0,2026-01-16T13:20:59.098Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,15.0,2026-01-16T13:21:08.906Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,14.0,2026-01-16T13:21:18.822Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,15.0,2026-01-16T13:21:28.761Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,14.0,2026-01-16T13:21:58.457Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,15.0,2026-01-16T13:22:08.402Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,14.0,2026-01-16T13:22:37.968Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,13.0,2026-01-16T13:22:47.866Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,12.0,2026-01-16T13:24:27.027Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,13.0,2026-01-16T13:25:06.600Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,12.0,2026-01-16T13:25:46.240Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,11.0,2026-01-16T13:26:06.076Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,10.0,2026-01-16T13:26:35.781Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,9.0,2026-01-16T13:26:55.436Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,8.0,2026-01-16T13:27:45.079Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,7.0,2026-01-16T13:28:14.803Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,8.0,2026-01-16T13:28:24.704Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,7.0,2026-01-16T13:28:44.494Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,8.0,2026-01-16T13:29:14.137Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,7.0,2026-01-16T13:29:24.043Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,8.0,2026-01-16T13:29:33.950Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,7.0,2026-01-16T13:30:53.247Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,6.0,2026-01-16T13:31:32.814Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,7.0,2026-01-16T13:31:42.744Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,6.0,2026-01-16T13:32:02.570Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,7.0,2026-01-16T13:36:39.930Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,6.0,2026-01-16T13:36:49.806Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T13:37:29.432Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T13:38:08.992Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T13:38:48.651Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,6.0,2026-01-16T13:41:27.160Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T13:41:56.831Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T13:42:46.367Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T13:43:16.170Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T13:44:15.518Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T13:44:25.474Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T13:44:45.252Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T13:46:14.337Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T13:46:44.111Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T13:47:03.877Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T13:48:23.124Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T13:49:42.364Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T13:53:10.340Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T13:54:19.581Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T13:56:48.166Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T13:57:17.984Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T13:57:37.809Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T13:59:26.716Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T13:59:46.542Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T14:00:26.169Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T14:00:45.856Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T14:00:55.755Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T14:01:55.274Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T14:03:44.189Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T14:04:04.002Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,3.0,2026-01-16T14:05:33.177Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T14:06:12.889Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T14:08:11.709Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T14:09:01.248Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T14:09:11.206Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T14:10:20.434Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T14:11:49.498Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T14:14:08.226Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T14:14:57.801Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T14:15:47.335Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T14:16:16.958Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T14:16:56.608Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T14:17:36.131Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,6.0,2026-01-16T14:17:55.982Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T14:18:55.511Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T14:19:35.154Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T14:21:04.291Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T14:22:43.399Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T14:23:13.118Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T14:24:12.616Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T14:27:10.810Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T14:31:08.592Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T14:31:48.094Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T14:31:58.011Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T14:32:07.972Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T14:33:37.142Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T14:33:47.034Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T14:35:16.232Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T14:35:45.889Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T14:37:05.038Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T14:37:34.781Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T14:37:54.546Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T14:39:13.804Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T14:40:03.165Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T14:42:41.813Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T14:43:31.343Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T14:43:41.242Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T14:45:40.113Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T14:47:58.760Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T14:48:48.195Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T14:50:47.140Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T14:51:06.877Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T14:51:26.749Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T14:52:16.301Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T14:53:25.638Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T14:53:35.462Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T14:54:25.017Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T14:56:13.864Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T14:58:32.573Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T14:59:22.095Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T15:02:40.173Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T15:05:48.352Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T15:07:37.325Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T15:07:57.113Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T15:09:16.361Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T15:10:15.818Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T15:12:04.721Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T15:14:43.192Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T15:16:32.172Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T15:16:42.082Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T15:20:39.897Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T15:23:57.867Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T15:25:56.703Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T15:26:06.658Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T15:27:55.645Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T15:30:53.832Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T15:31:13.640Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T15:36:10.823Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T15:36:40.516Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T15:37:49.843Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T15:38:49.321Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T15:39:18.985Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T15:39:28.872Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T15:40:58.088Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T15:41:37.676Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T15:46:54.653Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T15:47:24.416Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,6.0,2026-01-16T15:47:54.088Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T15:48:33.670Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,6.0,2026-01-16T15:50:22.580Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T15:50:32.508Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T15:56:19.111Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T15:56:58.768Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,4.0,2026-01-16T15:58:08.054Z
sensor.alpstuga_air_quality_monitor_pm2_5_2,5.0,2026-01-16T15:58:47.733Z
